encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,total_nacional,total_urbana,total_rural
ENEMDU*,may-22,2022,5,Empleo no clasificado,26807,24788,2018
ENEMDU,sep-19,2019,9,Empleo Adecuado/Pleno,3228032,2633820,594213
ENEMDU,sep-19,2019,9,Subempleo,1649346,1024458,624888
ENEMDU,sep-19,2019,9,Subempleo por insuficiencia de tiempo de trabajo,1369552,866211,503341
ENEMDU,sep-19,2019,9,Subempleo por insuficiencia de ingresos,279794,158247,121548
ENEMDU,sep-19,2019,9,Empleo no remunerado,870833,270698,600135
ENEMDU,sep-19,2019,9,Otro Empleo no pleno,2171045,1258855,912190
ENEMDU,sep-19,2019,9,Empleo no clasificado,53228,49222,4005
ENEMDU,sep-19,2019,9,Desempleo,406871,330941,75929
ENEMDU,sep-19,2019,9,Desempleo Abierto,347428,291813,55615
ENEMDU,sep-19,2019,9,Desempleo Oculto,59442,39129,20314
ENEMDU,sep-19,2019,9,Desempleo Cesante,289479,242259,47219
ENEMDU,sep-19,2019,9,Desempleo Nuevo,117392,88682,28710
ENEMDU,sep-19,2019,9,Poblaciï¿½n Econï¿½micamente Inactiva,3980045,3045100,934944
ENEMDU*,mar-21,2021,3,Poblaciï¿½n Econï¿½micamente Inactiva,4562366,3516758,1045608
ENEMDU*,abr-21,2021,4,Poblaciï¿½n Total,17775940,12118513,5657427
ENEMDU*,abr-21,2021,4,Poblaciï¿½n menor de 15 aï¿½os,5145015,3315545,1829470
ENEMDU*,abr-21,2021,4,Poblaciï¿½n en Edad de Trabajar (PET),12630925,8802968,3827957
ENEMDU*,abr-21,2021,4,Poblaciï¿½n Econï¿½micamente Activa,8324590,5429841,2894749
ENEMDU*,abr-21,2021,4,Empleo,7898750,5062501,2836249
ENEMDU*,abr-21,2021,4,Empleo Adecuado/Pleno,2565865,2080984,484881
ENEMDU*,abr-21,2021,4,Subempleo,1941860,1287448,654412
ENEMDU*,abr-21,2021,4,Subempleo por insuficiencia de tiempo de trabajo,1770788,1179159,591629
ENEMDU*,abr-21,2021,4,Subempleo por insuficiencia de ingresos,171072,108289,62782
ENEMDU*,abr-21,2021,4,Empleo no remunerado,1079300,302075,777224
ENEMDU*,abr-21,2021,4,Otro Empleo no pleno,2243726,1328171,915556
ENEMDU*,abr-21,2021,4,Empleo no clasificado,67998,63822,4176
ENEMDU*,nov-23,2023,11,Poblaciï¿½n Total,18453181,12580265,5872916
ENEMDU*,nov-23,2023,11,Poblaciï¿½n menor de 15 aï¿½os,5338665,3440062,1898603
ENEMDU*,nov-23,2023,11,Poblaciï¿½n en Edad de Trabajar (PET),13114516,9140203,3974313
ENEMDU*,nov-23,2023,11,Poblaciï¿½n Econï¿½micamente Activa,8492303,5558723,2933580
ENEMDU*,nov-23,2023,11,Empleo,8198722,5293318,2905404
ENEMDU,mar-19,2019,3,Empleo no clasificado,50267,48244,2022
ENEMDU,mar-19,2019,3,Desempleo,376255,314452,61803
ENEMDU,mar-19,2019,3,Desempleo Abierto,318393,271854,46539
ENEMDU,mar-19,2019,3,Desempleo Oculto,57862,42597,15264
ENEMDU*,feb-22,2022,2,Desempleo Oculto,53403,34547,18857
ENEMDU*,feb-22,2022,2,Desempleo Cesante,287464,251173,36291
ENEMDU*,feb-22,2022,2,Desempleo Nuevo,80190,52608,27581
ENEMDU*,feb-22,2022,2,Poblaciï¿½n Econï¿½micamente Inactiva,4308555,3337404,971151
ENEMDU*,mar-22,2022,3,Poblaciï¿½n Total,17998889,12270523,5728366
ENEMDU*,mar-22,2022,3,Poblaciï¿½n menor de 15 aï¿½os,5193229,3349290,1843939
ENEMDU*,mar-22,2022,3,Poblaciï¿½n en Edad de Trabajar (PET),12805660,8921233,3884427
ENEMDU*,mar-22,2022,3,Poblaciï¿½n Econï¿½micamente Activa,8314561,5480770,2833792
ENEMDU*,mar-22,2022,3,Empleo,7916916,5141772,2775144
ENEMDU*,mar-22,2022,3,Empleo Adecuado/Pleno,2721202,2223544,497658
ENEMDU*,mar-22,2022,3,Subempleo,1911075,1204779,706296
ENEMDU*,mar-22,2022,3,Subempleo por insuficiencia de tiempo de trabajo,1720362,1091571,628791
ENEMDU*,mar-22,2022,3,Subempleo por insuficiencia de ingresos,190713,113208,77505
ENEMDU*,abr-22,2022,4,Poblaciï¿½n Econï¿½micamente Inactiva,4296574,3254527,1042047
ENEMDU*,may-22,2022,5,Poblaciï¿½n Total,18039769,12298410,5741359
ENEMDU*,may-22,2022,5,Poblaciï¿½n menor de 15 aï¿½os,5204032,3356255,1847777
ENEMDU*,may-22,2022,5,Poblaciï¿½n en Edad de Trabajar (PET),12835737,8942155,3893582
ENEMDU*,may-22,2022,5,Poblaciï¿½n Econï¿½micamente Activa,8557854,5624871,2932983
ENEMDU*,may-22,2022,5,Empleo,8242866,5374751,2868115
ENEMDU*,may-22,2022,5,Empleo Adecuado/Pleno,2843061,2331214,511848
ENEMDU*,may-22,2022,5,Subempleo,1888344,1193915,694429
ENEMDU*,may-22,2022,5,Subempleo por insuficiencia de tiempo de trabajo,1717642,1089853,627789
ENEMDU*,may-22,2022,5,Subempleo por insuficiencia de ingresos,170702,104062,66640
ENEMDU*,may-22,2022,5,Empleo no remunerado,1011882,279389,732493
ENEMDU*,may-22,2022,5,Otro Empleo no pleno,2472772,1545445,927327
ENEMDU,mar-19,2019,3,Poblaciï¿½n en Edad de Trabajar (PET),12272857,8552501,3720356
ENEMDU,mar-19,2019,3,Poblaciï¿½n Econï¿½micamente Activa,8162787,5397912,2764876
ENEMDU,mar-19,2019,3,Empleo,7786532,5083460,2703072
ENEMDU,mar-19,2019,3,Empleo Adecuado/Pleno,3094795,2536513,558282
ENEMDU,mar-19,2019,3,Subempleo,1524118,996390,527727
ENEMDU,mar-19,2019,3,Subempleo por insuficiencia de tiempo de trabajo,1275305,843442,431862
ENEMDU,mar-19,2019,3,Subempleo por insuficiencia de ingresos,248813,152948,95865
ENEMDU,mar-19,2019,3,Empleo no remunerado,895242,252447,642795
ENEMDU,mar-19,2019,3,Otro Empleo no pleno,2222111,1249865,972245
ENEMDU*,sep-20,2020,9,Desempleo Oculto,61832,48664,13168
ENEMDU*,sep-20,2020,9,Desempleo Cesante,384528,333076,51452
ENEMDU*,sep-20,2020,9,Desempleo Nuevo,107081,90369,16712
ENEMDU*,sep-20,2020,9,Poblaciï¿½n Econï¿½micamente Inactiva,4537991,3456845,1081146
ENEMDU*,oct-20,2020,10,Poblaciï¿½n Total,17655492,12036399,5619093
ENEMDU*,oct-20,2020,10,Poblaciï¿½n menor de 15 aï¿½os,5110152,3293078,1817074
ENEMDU*,oct-20,2020,10,Poblaciï¿½n en Edad de Trabajar (PET),12545340,8743321,3802019
ENEMDU*,jun-21,2021,6,Poblaciï¿½n en Edad de Trabajar (PET),12659586,8822944,3836642
ENEMDU*,jun-21,2021,6,Poblaciï¿½n Econï¿½micamente Activa,8332656,5536162,2796494
ENEMDU*,jun-21,2021,6,Empleo,7905781,5161607,2744173
ENEMDU*,jun-21,2021,6,Empleo Adecuado/Pleno,2604263,2111636,492627
ENEMDU*,jun-21,2021,6,Subempleo,1917390,1310574,606816
ENEMDU*,jun-21,2021,6,Subempleo por insuficiencia de tiempo de trabajo,1707045,1180924,526121
ENEMDU*,jun-21,2021,6,Subempleo por insuficiencia de ingresos,210346,129651,80695
ENEMDU*,jun-21,2021,6,Empleo no remunerado,1074505,327361,747144
ENEMDU*,jun-21,2021,6,Otro Empleo no pleno,2254112,1358535,895577
ENEMDU*,jun-21,2021,6,Empleo no clasificado,55511,53502,2009
ENEMDU*,jun-21,2021,6,Desempleo,426875,374555,52320
ENEMDU*,jun-21,2021,6,Desempleo Abierto,390459,346003,44455
ENEMDU*,jun-21,2021,6,Desempleo Oculto,36416,28551,7865
ENEMDU*,jul-22,2022,7,Poblaciï¿½n en Edad de Trabajar (PET),12865821,8963029,3902792
ENEMDU*,jul-22,2022,7,Poblaciï¿½n Econï¿½micamente Activa,8579754,5672051,2907704
ENEMDU*,jul-22,2022,7,Empleo,8247528,5394045,2853483
ENEMDU*,jul-22,2022,7,Empleo Adecuado/Pleno,2752904,2332417,420487
ENEMDU*,jul-22,2022,7,Subempleo,1890850,1243222,647628
ENEMDU*,jul-22,2022,7,Subempleo por insuficiencia de tiempo de trabajo,1702774,1133234,569540
ENEMDU*,jul-22,2022,7,Subempleo por insuficiencia de ingresos,188076,109988,78088
ENEMDU*,jul-22,2022,7,Empleo no remunerado,1064681,279403,785278
ENEMDU*,jul-22,2022,7,Otro Empleo no pleno,2521255,1525108,996147
ENEMDU*,jul-22,2022,7,Empleo no clasificado,17838,13895,3943
ENEMDU*,jul-22,2022,7,Desempleo,332227,278006,54221
ENEMDU*,jul-22,2022,7,Desempleo Abierto,299309,254840,44469
ENEMDU*,jul-22,2022,7,Desempleo Oculto,32918,23166,9752
ENEMDU*,abr-23,2023,4,Empleo no remunerado,881302,189626,691676
ENEMDU*,abr-23,2023,4,Otro Empleo no pleno,2577450,1538210,1039240
ENEMDU*,abr-23,2023,4,Empleo no clasificado,20512,15924,4588
ENEMDU*,abr-23,2023,4,Desempleo,341849,300085,41764
ENEMDU*,abr-23,2023,4,Desempleo Abierto,305944,276996,28948
ENEMDU*,abr-23,2023,4,Desempleo Oculto,35905,23089,12816
ENEMDU*,abr-23,2023,4,Desempleo Cesante,234283,205438,28845
ENEMDU*,abr-23,2023,4,Desempleo Nuevo,107566,94647,12919
ENEMDU*,abr-23,2023,4,Poblaciï¿½n Econï¿½micamente Inactiva,4498937,3462991,1035946
ENEMDU*,may-23,2023,5,Poblaciï¿½n Total,18286780,12466774,5820006
ENEMDU*,may-23,2023,5,Poblaciï¿½n menor de 15 aï¿½os,5269301,3398340,1870961
ENEMDU*,may-23,2023,5,Poblaciï¿½n en Edad de Trabajar (PET),13017479,9068434,3949045
ENEMDU*,may-23,2023,5,Poblaciï¿½n Econï¿½micamente Activa,8263434,5444463,2818971
ENEMDU*,oct-20,2020,10,Poblaciï¿½n Econï¿½micamente Activa,8282798,5474057,2808742
ENEMDU*,oct-20,2020,10,Empleo,7805426,5060713,2744713
ENEMDU*,oct-20,2020,10,Empleo Adecuado/Pleno,2339425,1847178,492247
ENEMDU*,oct-20,2020,10,Subempleo,2145933,1517928,628005
ENEMDU*,oct-20,2020,10,Subempleo por insuficiencia de tiempo de trabajo,1890025,1354209,535816
ENEMDU*,oct-20,2020,10,Subempleo por insuficiencia de ingresos,255907,163718,92189
ENEMDU*,oct-20,2020,10,Empleo no remunerado,1027840,313840,714000
ENEMDU*,oct-20,2020,10,Otro Empleo no pleno,2221732,1316861,904872
ENEMDU*,abr-23,2023,4,Subempleo por insuficiencia de tiempo de trabajo,1571492,960206,611287
ENEMDU*,abr-23,2023,4,Subempleo por insuficiencia de ingresos,120255,63116,57139
ENEMDU*,sep-20,2020,9,Subempleo por insuficiencia de ingresos,214259,140728,73531
ENEMDU*,sep-20,2020,9,Empleo no remunerado,945753,286911,658842
ENEMDU*,sep-20,2020,9,Otro Empleo no pleno,2091314,1216506,874808
ENEMDU*,sep-20,2020,9,Empleo no clasificado,55816,47347,8469
ENEMDU*,sep-20,2020,9,Desempleo,491609,423445,68164
ENEMDU*,sep-20,2020,9,Desempleo Abierto,429777,374781,54996
ENEMDU*,mar-23,2023,3,Poblaciï¿½n Econï¿½micamente Activa,8329980,5462721,2867258
ENEMDU*,mar-23,2023,3,Empleo,8027315,5197139,2830175
ENEMDU*,mar-23,2023,3,Empleo Adecuado/Pleno,2881193,2369091,512102
ENEMDU*,mar-23,2023,3,Subempleo,1643088,1046432,596656
ENEMDU*,mar-23,2023,3,Subempleo por insuficiencia de tiempo de trabajo,1531278,992240,539038
ENEMDU*,mar-23,2023,3,Subempleo por insuficiencia de ingresos,111810,54192,57618
ENEMDU*,mar-23,2023,3,Empleo no remunerado,915994,255764,660231
ENEMDU*,mar-23,2023,3,Otro Empleo no pleno,2574987,1514314,1060673
ENEMDU*,mar-23,2023,3,Empleo no clasificado,12052,11538,514
ENEMDU*,mar-23,2023,3,Desempleo,302665,265582,37083
ENEMDU*,mar-23,2023,3,Desempleo Abierto,272881,242598,30283
ENEMDU,dic-19,2019,12,Desempleo Abierto,271917,239489,32428
ENEMDU,dic-19,2019,12,Desempleo Oculto,39217,26920,12296
ENEMDU,dic-19,2019,12,Desempleo Cesante,222297,192998,29299
ENEMDU,dic-19,2019,12,Desempleo Nuevo,88836,73411,15425
ENEMDU,dic-19,2019,12,Poblaciï¿½n Econï¿½micamente Inactiva,4303535,3261939,1041596
ENEMDU*,sep-20,2020,9,Poblaciï¿½n Total,17635490,12022763,5612727
ENEMDU*,sep-20,2020,9,Poblaciï¿½n menor de 15 aï¿½os,5104363,3289347,1815016
ENEMDU*,sep-20,2020,9,Poblaciï¿½n en Edad de Trabajar (PET),12531127,8733416,3797711
ENEMDU*,sep-20,2020,9,Poblaciï¿½n Econï¿½micamente Activa,7993136,5276571,2716565
ENEMDU*,sep-20,2020,9,Empleo,7501527,4853126,2648401
ENEMDU*,sep-20,2020,9,Empleo Adecuado/Pleno,2458819,2012438,446380
ENEMDU*,sep-20,2020,9,Subempleo,1949825,1289924,659901
ENEMDU*,sep-20,2020,9,Subempleo por insuficiencia de tiempo de trabajo,1735566,1149196,586370
ENEMDU*,may-21,2021,5,Subempleo por insuficiencia de tiempo de trabajo,1742660,1154765,587895
ENEMDU*,may-21,2021,5,Subempleo por insuficiencia de ingresos,227818,121601,106217
ENEMDU*,may-21,2021,5,Empleo no remunerado,1082268,347145,735123
ENEMDU*,may-21,2021,5,Otro Empleo no pleno,2248648,1307540,941108
ENEMDU*,may-21,2021,5,Empleo no clasificado,92910,92404,506
ENEMDU*,may-21,2021,5,Desempleo,537958,475964,61994
ENEMDU*,may-21,2021,5,Desempleo Abierto,484646,427000,57646
ENEMDU*,nov-23,2023,11,Empleo Adecuado/Pleno,3037803,2476347,561456
ENEMDU*,may-21,2021,5,Desempleo Oculto,53312,48964,4348
ENEMDU*,may-21,2021,5,Desempleo Cesante,449379,403845,45534
ENEMDU*,may-21,2021,5,Desempleo Nuevo,88579,72119,16460
ENEMDU*,may-21,2021,5,Poblaciï¿½n Econï¿½micamente Inactiva,4143957,3224310,919647
ENEMDU*,jun-21,2021,6,Poblaciï¿½n Total,17816276,12146012,5670264
ENEMDU*,jun-21,2021,6,Poblaciï¿½n menor de 15 aï¿½os,5156690,3323068,1833622
ENEMDU*,jun-22,2022,6,Subempleo por insuficiencia de tiempo de trabajo,1832496,1208301,624195
ENEMDU*,nov-23,2023,11,Subempleo,1783421,1093702,689719
ENEMDU*,nov-23,2023,11,Subempleo por insuficiencia de tiempo de trabajo,1650827,1046013,604814
ENEMDU*,nov-23,2023,11,Subempleo por insuficiencia de ingresos,132594,47689,84905
ENEMDU*,nov-23,2023,11,Empleo no remunerado,962820,207812,755009
ENEMDU*,nov-23,2023,11,Otro Empleo no pleno,2396809,1498345,898464
ENEMDU*,nov-23,2023,11,Empleo no clasificado,17868,17113,756
ENEMDU*,nov-23,2023,11,Desempleo,293581,265405,28177
ENEMDU*,jun-22,2022,6,Subempleo por insuficiencia de ingresos,180236,82339,97897
ENEMDU*,jun-22,2022,6,Empleo no remunerado,887005,255180,631825
ENEMDU*,jun-22,2022,6,Otro Empleo no pleno,2362022,1401873,960149
ENEMDU*,jun-22,2022,6,Empleo no clasificado,22576,20847,1729
ENEMDU*,jun-22,2022,6,Desempleo,345620,297845,47776
ENEMDU*,jun-22,2022,6,Desempleo Abierto,309338,269067,40270
ENEMDU*,jun-22,2022,6,Desempleo Oculto,36283,28777,7506
ENEMDU*,feb-23,2023,2,Subempleo,1835936,1148234,687702
ENEMDU*,feb-23,2023,2,Subempleo por insuficiencia de tiempo de trabajo,1683721,1079259,604462
ENEMDU*,feb-23,2023,2,Subempleo por insuficiencia de ingresos,152214,68975,83239
ENEMDU*,feb-23,2023,2,Empleo no remunerado,937121,232045,705076
ENEMDU*,feb-23,2023,2,Otro Empleo no pleno,2588381,1586551,1001830
ENEMDU*,feb-23,2023,2,Empleo no clasificado,14430,14430,0
ENEMDU*,feb-23,2023,2,Desempleo,328662,289590,39072
ENEMDU*,jun-22,2022,6,Desempleo Cesante,257370,226006,31364
ENEMDU*,jun-22,2022,6,Desempleo Nuevo,88250,71838,16412
ENEMDU*,jun-22,2022,6,Poblaciï¿½n Econï¿½micamente Inactiva,4314144,3278561,1035583
ENEMDU*,jul-22,2022,7,Poblaciï¿½n Total,18080680,12326257,5754423
ENEMDU*,jul-22,2022,7,Poblaciï¿½n menor de 15 aï¿½os,5214859,3363228,1851631
ENEMDU*,mar-23,2023,3,Desempleo Oculto,29784,22984,6800
ENEMDU*,mar-23,2023,3,Desempleo Cesante,230185,203896,26289
ENEMDU*,feb-23,2023,2,Desempleo Abierto,293606,261817,31789
ENEMDU*,feb-23,2023,2,Desempleo Oculto,35056,27773,7283
ENEMDU*,feb-23,2023,2,Desempleo Cesante,260793,231130,29663
ENEMDU*,feb-23,2023,2,Desempleo Nuevo,67869,58460,9409
ENEMDU*,feb-23,2023,2,Poblaciï¿½n Econï¿½micamente Inactiva,4463972,3439144,1024828
ENEMDU*,mar-23,2023,3,Poblaciï¿½n Total,18245394,12438547,5806847
ENEMDU,dic-19,2019,12,Poblaciï¿½n Total,17454560,11904109,5550451
ENEMDU*,mar-23,2023,3,Desempleo Nuevo,72480,61686,10794
ENEMDU*,mar-23,2023,3,Poblaciï¿½n Econï¿½micamente Inactiva,4657047,3584531,1072517
ENEMDU*,abr-23,2023,4,Poblaciï¿½n Total,18266060,12452639,5813421
ENEMDU*,abr-23,2023,4,Poblaciï¿½n menor de 15 aï¿½os,5263810,3394799,1869011
ENEMDU*,abr-23,2023,4,Poblaciï¿½n en Edad de Trabajar (PET),13002250,9057840,3944410
ENEMDU*,abr-23,2023,4,Poblaciï¿½n Econï¿½micamente Activa,8503313,5594849,2908464
ENEMDU*,abr-23,2023,4,Empleo,8161465,5294764,2866701
ENEMDU,dic-19,2019,12,Poblaciï¿½n menor de 15 aï¿½os,5051995,3257474,1794521
ENEMDU,dic-19,2019,12,Poblaciï¿½n en Edad de Trabajar (PET),12402565,8646635,3755930
ENEMDU,dic-19,2019,12,Poblaciï¿½n Econï¿½micamente Activa,8099030,5384696,2714334
ENEMDU,dic-19,2019,12,Empleo,7787896,5118287,2669609
ENEMDU,dic-19,2019,12,Empleo Adecuado/Pleno,3146297,2585800,560497
ENEMDU,dic-19,2019,12,Subempleo,1440983,914201,526782
ENEMDU,dic-19,2019,12,Subempleo por insuficiencia de tiempo de trabajo,1190073,772706,417368
ENEMDU*,abr-23,2023,4,Empleo Adecuado/Pleno,2990453,2527682,462771
ENEMDU*,abr-23,2023,4,Subempleo,1691748,1023322,668426
ENEMDU,dic-19,2019,12,Subempleo por insuficiencia de ingresos,250910,141495,109414
ENEMDU,dic-19,2019,12,Empleo no remunerado,884617,263041,621575
ENEMDU,dic-19,2019,12,Otro Empleo no pleno,2268077,1309199,958877
ENEMDU,dic-19,2019,12,Empleo no clasificado,47923,46045,1877
ENEMDU,dic-19,2019,12,Desempleo,311134,266409,44724
ENEMDU*,abr-21,2021,4,Desempleo,425840,367340,58500
ENEMDU*,abr-21,2021,4,Desempleo Abierto,375794,323264,52530
ENEMDU*,abr-21,2021,4,Desempleo Oculto,50046,44076,5970
ENEMDU*,abr-21,2021,4,Desempleo Cesante,345075,296115,48960
ENEMDU*,abr-21,2021,4,Desempleo Nuevo,80764,71225,9540
ENEMDU*,abr-21,2021,4,Poblaciï¿½n Econï¿½micamente Inactiva,4306335,3373127,933208
ENEMDU*,may-21,2021,5,Poblaciï¿½n Total,17796100,12132257,5663843
ENEMDU*,may-21,2021,5,Poblaciï¿½n menor de 15 aï¿½os,5150850,3319305,1831545
ENEMDU*,may-21,2021,5,Poblaciï¿½n en Edad de Trabajar (PET),12645250,8812952,3832298
ENEMDU*,may-21,2021,5,Poblaciï¿½n Econï¿½micamente Activa,8501293,5588642,2912651
ENEMDU*,may-21,2021,5,Empleo,7963336,5112679,2850657
ENEMDU*,may-21,2021,5,Empleo Adecuado/Pleno,2569033,2089224,479809
ENEMDU*,may-21,2021,5,Subempleo,1970477,1276366,694112
ENEMDU*,may-22,2022,5,Desempleo,314988,250120,64868
ENEMDU*,may-22,2022,5,Desempleo Abierto,278099,221759,56340
ENEMDU*,may-22,2022,5,Desempleo Oculto,36889,28361,8528
ENEMDU*,may-22,2022,5,Desempleo Cesante,245930,197724,48207
ENEMDU*,may-22,2022,5,Desempleo Nuevo,69058,52397,16661
ENEMDU*,may-22,2022,5,Poblaciï¿½n Econï¿½micamente Inactiva,4277883,3317284,960599
ENEMDU*,jun-22,2022,6,Poblaciï¿½n Total,18060182,12312297,5747885
ENEMDU*,jun-22,2022,6,Poblaciï¿½n menor de 15 aï¿½os,5209419,3359705,1849714
ENEMDU*,jun-22,2022,6,Poblaciï¿½n en Edad de Trabajar (PET),12850763,8952592,3898171
ENEMDU*,jun-22,2022,6,Poblaciï¿½n Econï¿½micamente Activa,8536619,5674031,2862588
ENEMDU*,jun-22,2022,6,Empleo,8190999,5376187,2814812
ENEMDU*,jun-22,2022,6,Empleo Adecuado/Pleno,2906664,2407647,499017
ENEMDU*,jun-22,2022,6,Subempleo,2012731,1290640,722091
ENEMDU*,mar-23,2023,3,Poblaciï¿½n menor de 15 aï¿½os,5258367,3391295,1867072
ENEMDU*,mar-23,2023,3,Poblaciï¿½n en Edad de Trabajar (PET),12987027,9047252,3939775
ENEMDU*,oct-22,2022,10,Subempleo,1728936,1210346,518590
ENEMDU*,oct-22,2022,10,Subempleo por insuficiencia de tiempo de trabajo,1597695,1130760,466935
ENEMDU*,oct-22,2022,10,Subempleo por insuficiencia de ingresos,131241,79586,51655
ENEMDU*,oct-22,2022,10,Empleo no remunerado,1016921,268891,748030
ENEMDU*,sep-22,2022,9,Subempleo,1765761,1092755,673006
ENEMDU*,sep-22,2022,9,Subempleo por insuficiencia de tiempo de trabajo,1616744,1013538,603206
ENEMDU*,sep-22,2022,9,Subempleo por insuficiencia de ingresos,149017,79217,69800
ENEMDU*,sep-22,2022,9,Empleo no remunerado,938663,272938,665725
ENEMDU*,sep-22,2022,9,Otro Empleo no pleno,2535383,1505966,1029417
ENEMDU*,sep-22,2022,9,Empleo no clasificado,21262,18236,3025
ENEMDU*,sep-22,2022,9,Desempleo,354324,295134,59190
ENEMDU*,sep-22,2022,9,Desempleo Abierto,325663,275398,50264
ENEMDU*,sep-22,2022,9,Desempleo Oculto,28662,19736,8926
ENEMDU*,sep-22,2022,9,Desempleo Cesante,276010,236806,39204
ENEMDU*,sep-22,2022,9,Desempleo Nuevo,78314,58328,19987
ENEMDU*,sep-22,2022,9,Poblaciï¿½n Econï¿½micamente Inactiva,4202807,3299382,903425
ENEMDU*,jun-23,2023,6,Desempleo,323612,278346,45266
ENEMDU*,jun-23,2023,6,Desempleo Abierto,309242,268664,40578
ENEMDU*,jun-23,2023,6,Desempleo Oculto,14370,9682,4688
ENEMDU*,jun-23,2023,6,Desempleo Cesante,250741,217257,33484
ENEMDU*,jun-23,2023,6,Desempleo Nuevo,72871,61089,11782
ENEMDU*,jun-23,2023,6,Poblaciï¿½n Econï¿½micamente Inactiva,4591355,3517335,1074021
ENEMDU*,jul-23,2023,7,Poblaciï¿½n Total,18369613,12523339,5846274
ENEMDU*,jul-23,2023,7,Poblaciï¿½n menor de 15 aï¿½os,5314484,3424489,1889995
ENEMDU*,jul-23,2023,7,Poblaciï¿½n en Edad de Trabajar (PET),13055129,9098850,3956279
ENEMDU*,jul-23,2023,7,Poblaciï¿½n Econï¿½micamente Activa,8423105,5554328,2868777
ENEMDU*,jul-23,2023,7,Empleo,8110823,5279233,2831590
ENEMDU*,jul-23,2023,7,Empleo Adecuado/Pleno,2988083,2476271,511812
ENEMDU*,jul-23,2023,7,Subempleo,1699076,991253,707823
ENEMDU*,dic-20,2020,12,Subempleo,1847631,1297291,550340
ENEMDU*,dic-20,2020,12,Subempleo por insuficiencia de tiempo de trabajo,1637545,1166654,470891
ENEMDU*,dic-20,2020,12,Subempleo por insuficiencia de ingresos,210085,130636,79449
ENEMDU*,dic-20,2020,12,Empleo no remunerado,1028848,295218,733630
ENEMDU*,dic-20,2020,12,Otro Empleo no pleno,2282616,1384416,898200
ENEMDU*,dic-20,2020,12,Empleo no clasificado,70075,65532,4544
ENEMDU*,dic-20,2020,12,Desempleo,396504,322958,73546
ENEMDU*,dic-20,2020,12,Desempleo Abierto,320746,267127,53618
ENEMDU*,dic-20,2020,12,Desempleo Oculto,75758,55831,19928
ENEMDU*,dic-20,2020,12,Desempleo Cesante,253035,211315,41720
ENEMDU*,dic-20,2020,12,Desempleo Nuevo,143469,111643,31826
ENEMDU*,dic-20,2020,12,Poblaciï¿½n Econï¿½micamente Inactiva,4489608,3404247,1085361
ENEMDU*,ene-21,2021,1,Poblaciï¿½n Total,17715615,12077386,5638229
ENEMDU*,sep-21,2021,9,Poblaciï¿½n Total,17876935,12187353,5689582
ENEMDU*,sep-21,2021,9,Poblaciï¿½n menor de 15 aï¿½os,5163280,3330248,1833032
ENEMDU*,sep-21,2021,9,Poblaciï¿½n en Edad de Trabajar (PET),12713655,8857105,3856550
ENEMDU*,sep-21,2021,9,Poblaciï¿½n Econï¿½micamente Activa,8479137,5584638,2894499
ENEMDU*,sep-21,2021,9,Empleo,8066696,5221035,2845661
ENEMDU*,sep-21,2021,9,Empleo Adecuado/Pleno,2843732,2304048,539684
ENEMDU*,sep-21,2021,9,Subempleo,1921312,1170752,750560
ENEMDU*,sep-21,2021,9,Subempleo por insuficiencia de tiempo de trabajo,1715190,1054926,660263
ENEMDU*,sep-21,2021,9,Subempleo por insuficiencia de ingresos,206122,115826,90297
ENEMDU*,sep-21,2021,9,Empleo no remunerado,917971,290830,627141
ENEMDU*,sep-21,2021,9,Otro Empleo no pleno,2340071,1413295,926776
ENEMDU*,sep-21,2021,9,Empleo no clasificado,43609,42109,1500
ENEMDU*,sep-21,2021,9,Desempleo,412441,363603,48838
ENEMDU*,oct-22,2022,10,Poblaciï¿½n Total,18142271,12368250,5774021
ENEMDU*,oct-22,2022,10,Poblaciï¿½n menor de 15 aï¿½os,5231139,3373721,1857418
ENEMDU*,oct-22,2022,10,Poblaciï¿½n en Edad de Trabajar (PET),12911132,8994529,3916603
ENEMDU*,oct-22,2022,10,Poblaciï¿½n Econï¿½micamente Activa,8677809,5739760,2938049
ENEMDU*,oct-22,2022,10,Empleo,8323300,5437924,2885375
ENEMDU*,oct-22,2022,10,Empleo Adecuado/Pleno,2928005,2448582,479423
ENEMDU*,may-23,2023,5,Desempleo Nuevo,74061,61513,12548
ENEMDU*,oct-20,2020,10,Desempleo Nuevo,96639,79732,16907
ENEMDU*,oct-20,2020,10,Poblaciï¿½n Econï¿½micamente Inactiva,4262542,3269264,993277
ENEMDU*,nov-20,2020,11,Poblaciï¿½n Total,17675513,12050049,5625464
ENEMDU*,nov-20,2020,11,Poblaciï¿½n menor de 15 aï¿½os,5115951,3296815,1819136
ENEMDU*,nov-20,2020,11,Poblaciï¿½n en Edad de Trabajar (PET),12559563,8753234,3806329
ENEMDU*,nov-20,2020,11,Poblaciï¿½n Econï¿½micamente Activa,8159078,5370225,2788853
ENEMDU*,nov-20,2020,11,Empleo,7698733,4957659,2741073
ENEMDU*,nov-20,2020,11,Empleo Adecuado/Pleno,2327015,1889741,437274
ENEMDU*,nov-20,2020,11,Subempleo,1969078,1279236,689842
ENEMDU*,nov-20,2020,11,Subempleo por insuficiencia de tiempo de trabajo,1779350,1153983,625367
ENEMDU*,nov-20,2020,11,Subempleo por insuficiencia de ingresos,189729,125253,64476
