encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,metricas_nacional_total,metricas_area_urbana,metricas_area_rural,metricas_sexo_hombre,metricas_sexo_mujer
ENEMDU*,ago-25,2025,8,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16684,2025-08_desempleocesante,2026-07-09,219030,201203,17828,103834,115196
ENEMDU*,ago-25,2025,8,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16685,2025-08_desempleonuevo,2026-07-09,101000,83876,17125,40405,60596
ENEMDU*,ago-25,2025,8,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16686,2025-08_poblacineconmicamenteinactiva,2026-07-09,4489870,3492965,996905,1420019,3069851
ENEMDU*,sep-25,2025,9,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16687,2025-09_poblacintotal,2026-07-09,18919254,12897990,6021264,9259840,9659414
ENEMDU*,sep-25,2025,9,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16688,2025-09_poblacinmenorde15aos,2026-07-09,5473501,3526940,1946561,2683548,2789953
ENEMDU*,sep-25,2025,9,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16689,2025-09_poblacinenedaddetrabajarpet,2026-07-09,13445753,9371050,4074703,6576292,6869461
ENEMDU*,sep-25,2025,9,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16690,2025-09_poblacineconmicamenteactiva,2026-07-09,8873597,5808179,3065418,5113445,3760152
ENEMDU*,jul-25,2025,7,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16668,2025-07_poblacineconmicamenteinactiva,2026-07-09,4842234,3628820,1213414,1433629,3408605
ENEMDU*,ago-25,2025,8,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16669,2025-08_poblacintotal,2026-07-09,18897823,12883381,6014442,9249349,9648474
ENEMDU*,ago-25,2025,8,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16670,2025-08_poblacinmenorde15aos,2026-07-09,5467303,3522947,1944356,2680505,2786798
ENEMDU*,ago-25,2025,8,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16671,2025-08_poblacinenedaddetrabajarpet,2026-07-09,13430520,9360434,4070086,6568844,6861676
ENEMDU*,ago-25,2025,8,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16672,2025-08_poblacineconmicamenteactiva,2026-07-09,8940650,5867469,3073181,5148825,3791825
ENEMDU*,ago-25,2025,8,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16673,2025-08_empleo,2026-07-09,8620619,5582390,3038229,5004586,3616033
ENEMDU*,ago-25,2025,8,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16674,2025-08_empleoadecuadopleno,2026-07-09,3138567,2639921,498645,2115947,1022619
ENEMDU*,ago-25,2025,8,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16675,2025-08_subempleo,2026-07-09,1730032,1096341,633691,1080382,649650
ENEMDU*,ago-25,2025,8,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16676,2025-08_subempleoporinsuficienciadetiempode,2026-07-09,1610439,1039530,570910,996988,613451
ENEMDU*,ago-25,2025,8,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16677,2025-08_subempleoporinsuficienciadeingresos,2026-07-09,119593,56811,62782,83394,36200
ENEMDU*,ago-25,2025,8,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16678,2025-08_empleonoremunerado,2026-07-09,925308,218055,707253,291957,633352
ENEMDU*,ago-25,2025,8,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16679,2025-08_otroempleonopleno,2026-07-09,2798365,1609592,1188774,1503803,1294562
ENEMDU*,ago-25,2025,8,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16680,2025-08_empleonoclasificado,2026-07-09,28347,18481,9866,12498,15849
ENEMDU*,dic-24,2024,12,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16538,2024-12_desempleoabierto,2026-07-09,199341,177999,21342,99906,99434
ENEMDU*,dic-24,2024,12,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16539,2024-12_desempleooculto,2026-07-09,31050,20718,10332,13265,17785
ENEMDU*,dic-24,2024,12,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16540,2024-12_desempleocesante,2026-07-09,129740,116437,13303,71293,58447
ENEMDU*,dic-24,2024,12,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16541,2024-12_desempleonuevo,2026-07-09,100651,82280,18371,41879,58772
ENEMDU*,dic-24,2024,12,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16542,2024-12_poblacineconmicamenteinactiva,2026-07-09,4738992,3766073,972919,1430361,3308632
ENEMDU*,ene-25,2025,1,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16543,2025-01_poblacintotal,2026-07-09,18748480,12781567,5966913,9176256,9572224
ENEMDU*,ene-25,2025,1,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16544,2025-01_poblacinmenorde15aos,2026-07-09,5424097,3495105,1928992,2659325,2764772
ENEMDU*,ene-25,2025,1,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16545,2025-01_poblacinenedaddetrabajarpet,2026-07-09,13324383,9286462,4037921,6516931,6807452
ENEMDU*,ene-25,2025,1,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16546,2025-01_poblacineconmicamenteactiva,2026-07-09,8380942,5343015,3037927,4921190,3459752
ENEMDU*,ene-25,2025,1,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16547,2025-01_empleo,2026-07-09,8060945,5072133,2988812,4775816,3285129
ENEMDU*,ene-25,2025,1,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16548,2025-01_empleoadecuadopleno,2026-07-09,2852323,2360057,492266,1928182,924141
ENEMDU*,ene-25,2025,1,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16549,2025-01_subempleo,2026-07-09,1730479,1160359,570121,1139997,590483
ENEMDU*,ene-25,2025,1,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16550,2025-01_subempleoporinsuficienciadetiempode,2026-07-09,1659303,1123680,535623,1082616,576687
ENEMDU*,ago-25,2025,8,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16681,2025-08_desempleo,2026-07-09,320031,285078,34953,144239,175792
ENEMDU*,ago-25,2025,8,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16682,2025-08_desempleoabierto,2026-07-09,298373,266169,32203,133712,164660
ENEMDU*,nov-24,2024,11,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16512,2024-11_empleoadecuadopleno,2026-07-09,2905637,2393536,512101,1940310,965327
ENEMDU*,nov-24,2024,11,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16513,2024-11_subempleo,2026-07-09,1958120,1272083,686037,1256344,701776
ENEMDU*,nov-24,2024,11,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16514,2024-11_subempleoporinsuficienciadetiempode,2026-07-09,1863632,1227291,636342,1180722,682910
ENEMDU*,nov-24,2024,11,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16515,2024-11_subempleoporinsuficienciadeingresos,2026-07-09,94487,44792,49695,75622,18866
ENEMDU*,nov-24,2024,11,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16516,2024-11_empleonoremunerado,2026-07-09,958189,223347,734842,293227,664962
ENEMDU*,nov-24,2024,11,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16517,2024-11_otroempleonopleno,2026-07-09,2471745,1404692,1067053,1339950,1131794
ENEMDU*,nov-24,2024,11,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16518,2024-11_empleonoclasificado,2026-07-09,8042,7116,926,4883,3159
ENEMDU*,nov-24,2024,11,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16519,2024-11_desempleo,2026-07-09,322001,283358,38643,147127,174874
ENEMDU*,nov-24,2024,11,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16520,2024-11_desempleoabierto,2026-07-09,305336,268334,37002,137693,167643
ENEMDU*,nov-24,2024,11,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16521,2024-11_desempleooculto,2026-07-09,16665,15024,1641,9434,7231
ENEMDU*,nov-24,2024,11,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16522,2024-11_desempleocesante,2026-07-09,226189,198339,27850,101141,125048
ENEMDU*,nov-24,2024,11,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16523,2024-11_desempleonuevo,2026-07-09,95812,85019,10793,45986,49826
ENEMDU*,nov-24,2024,11,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16524,2024-11_poblacineconmicamenteinactiva,2026-07-09,4670476,3681297,989179,1520330,3150146
ENEMDU*,jul-25,2025,7,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16655,2025-07_empleo,2026-07-09,8291971,5479266,2812705,5004521,3287450
ENEMDU*,jul-25,2025,7,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16656,2025-07_empleoadecuadopleno,2026-07-09,3309499,2675672,633827,2251801,1057697
ENEMDU*,jul-25,2025,7,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16657,2025-07_subempleo,2026-07-09,1735505,1107421,628084,1113146,622359
ENEMDU*,jul-25,2025,7,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16658,2025-07_subempleoporinsuficienciadetiempode,2026-07-09,1666120,1073134,592986,1073108,593012
ENEMDU*,jul-25,2025,7,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16659,2025-07_subempleoporinsuficienciadeingresos,2026-07-09,69385,34287,35098,40038,29347
ENEMDU*,jul-25,2025,7,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16660,2025-07_empleonoremunerado,2026-07-09,747977,193232,554745,242146,505831
ENEMDU*,jul-25,2025,7,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16661,2025-07_otroempleonopleno,2026-07-09,2474895,1478846,996049,1380714,1094181
ENEMDU*,jul-25,2025,7,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16662,2025-07_empleonoclasificado,2026-07-09,24096,24096,0,16714,7382
ENEMDU*,jul-25,2025,7,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16663,2025-07_desempleo,2026-07-09,281097,241742,39355,123251,157846
ENEMDU*,jul-25,2025,7,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16664,2025-07_desempleoabierto,2026-07-09,249366,212441,36925,111430,137936
ENEMDU*,jul-25,2025,7,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16665,2025-07_desempleooculto,2026-07-09,31731,29302,2430,11821,19911
ENEMDU*,jul-25,2025,7,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16666,2025-07_desempleocesante,2026-07-09,201690,171362,30328,93599,108090
ENEMDU*,jul-25,2025,7,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16667,2025-07_desempleonuevo,2026-07-09,79408,70380,9027,29652,49756
ENEMDU*,oct-24,2024,10,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16499,2024-10_otroempleonopleno,2026-07-09,2561480,1441833,1119647,1424705,1136775
ENEMDU*,oct-24,2024,10,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16500,2024-10_empleonoclasificado,2026-07-09,8711,8483,228,5481,3230
ENEMDU*,oct-24,2024,10,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16501,2024-10_desempleo,2026-07-09,297826,261809,36017,139576,158250
ENEMDU*,oct-24,2024,10,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16502,2024-10_desempleoabierto,2026-07-09,283604,249830,33774,133532,150072
ENEMDU*,oct-24,2024,10,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16503,2024-10_desempleooculto,2026-07-09,14222,11980,2242,6044,8179
ENEMDU*,oct-24,2024,10,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16504,2024-10_desempleocesante,2026-07-09,216633,191071,25561,103303,113329
ENEMDU*,oct-24,2024,10,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16505,2024-10_desempleonuevo,2026-07-09,81194,70738,10455,36273,44921
ENEMDU*,oct-24,2024,10,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16506,2024-10_poblacineconmicamenteinactiva,2026-07-09,4857873,3683948,1173925,1467379,3390494
ENEMDU*,nov-24,2024,11,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16507,2024-11_poblacintotal,2026-07-09,18706022,12752618,5953404,9155477,9550545
ENEMDU*,nov-24,2024,11,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16508,2024-11_poblacinmenorde15aos,2026-07-09,5411812,3487189,1924623,2653305,2758507
ENEMDU*,nov-24,2024,11,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16509,2024-11_poblacinenedaddetrabajarpet,2026-07-09,13294210,9265429,4028781,6502172,6792038
ENEMDU*,nov-24,2024,11,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16510,2024-11_poblacineconmicamenteactiva,2026-07-09,8623734,5584132,3039602,4981842,3641892
ENEMDU*,nov-24,2024,11,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16511,2024-11_empleo,2026-07-09,8301733,5300774,3000959,4834714,3467018
ENEMDU*,jun-25,2025,6,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16642,2025-06_empleonoremunerado,2026-07-09,976855,220138,756717,323874,652981
ENEMDU*,jun-25,2025,6,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16643,2025-06_otroempleonopleno,2026-07-09,2634560,1572711,1061849,1442148,1192412
ENEMDU*,jun-25,2025,6,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16644,2025-06_empleonoclasificado,2026-07-09,16592,16209,383,8458,8134
ENEMDU*,jun-25,2025,6,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16645,2025-06_desempleo,2026-07-09,309389,261275,48115,156015,153374
ENEMDU*,jun-25,2025,6,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16646,2025-06_desempleoabierto,2026-07-09,274710,239763,34947,136671,138040
ENEMDU*,jun-25,2025,6,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16647,2025-06_desempleooculto,2026-07-09,34679,21511,13168,19344,15335
ENEMDU*,jun-25,2025,6,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16648,2025-06_desempleocesante,2026-07-09,197575,166691,30884,104137,93438
ENEMDU*,jun-25,2025,6,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16649,2025-06_desempleonuevo,2026-07-09,111815,94584,17231,51878,59937
ENEMDU*,jun-25,2025,6,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16650,2025-06_poblacineconmicamenteinactiva,2026-07-09,4557192,3558015,999177,1388451,3168740
ENEMDU*,jul-25,2025,7,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16651,2025-07_poblacintotal,2026-07-09,18876415,12868786,6007629,9238877,9637538
ENEMDU*,jul-25,2025,7,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16652,2025-07_poblacinmenorde15aos,2026-07-09,5461112,3518958,1942154,2677476,2783636
ENEMDU*,dic-24,2024,12,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16525,2024-12_poblacintotal,2026-07-09,18727237,12767086,5960151,9165859,9561378
ENEMDU*,dic-24,2024,12,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16526,2024-12_poblacinmenorde15aos,2026-07-09,5417949,3491145,1926804,2656313,2761637
ENEMDU*,dic-24,2024,12,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16527,2024-12_poblacinenedaddetrabajarpet,2026-07-09,13309288,9275941,4033347,6509547,6799741
ENEMDU*,dic-24,2024,12,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16528,2024-12_poblacineconmicamenteactiva,2026-07-09,8570296,5509867,3060428,5079186,3491109
ENEMDU*,dic-24,2024,12,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16529,2024-12_empleo,2026-07-09,8339905,5311151,3028754,4966014,3373890
ENEMDU*,jul-25,2025,7,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16653,2025-07_poblacinenedaddetrabajarpet,2026-07-09,13415303,9349828,4065475,6561401,6853902
ENEMDU*,jul-25,2025,7,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16654,2025-07_poblacineconmicamenteactiva,2026-07-09,8573069,5721008,2852061,5127772,3445297
ENEMDU*,dic-24,2024,12,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16530,2024-12_empleoadecuadopleno,2026-07-09,2830688,2288322,542366,1899860,930828
ENEMDU*,dic-24,2024,12,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16531,2024-12_subempleo,2026-07-09,2095810,1379683,716127,1382087,713723
ENEMDU*,dic-24,2024,12,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16532,2024-12_subempleoporinsuficienciadetiempode,2026-07-09,1987748,1332952,654796,1305876,681871
ENEMDU*,dic-24,2024,12,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16533,2024-12_subempleoporinsuficienciadeingresos,2026-07-09,108062,46732,61331,76210,31852
ENEMDU*,dic-24,2024,12,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16534,2024-12_empleonoremunerado,2026-07-09,931399,196862,734537,300207,631192
ENEMDU*,dic-24,2024,12,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16535,2024-12_otroempleonopleno,2026-07-09,2471543,1436117,1035426,1376642,1094902
ENEMDU*,dic-24,2024,12,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16536,2024-12_empleonoclasificado,2026-07-09,10464,10165,299,7219,3245
ENEMDU*,dic-24,2024,12,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16537,2024-12_desempleo,2026-07-09,230391,198717,31674,113172,117219
ENEMDU*,nov-23,2023,11,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16307,2023-11_desempleonuevo,2026-07-09,74585,63349,11237,25035,49550
