anio_censo,provincia,canton,sexo,rango_edad,total_ocupados,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,grupos_ocupacion_ocupaciones_militares,grupos_ocupacion_directores_gerentes,grupos_ocupacion_profesionales_cientificos,grupos_ocupacion_tecnicos_medio_nivel,grupos_ocupacion_personal_apoyo_admin,grupos_ocupacion_trabajadores_servicios,grupos_ocupacion_agricultores_calificados,grupos_ocupacion_oficiales_operarios_artes,grupos_ocupacion_operadores_maquinaria,grupos_ocupacion_ocupaciones_elementales,grupos_ocupacion_no_especificado
2022,El Oro,Huaquillas,Total Huaquillas,De 50-54,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31303,2022_eloro_huaquillas_totalhuaquillas_de5054,2026-07-09,774,1,14,89,36,37,547,121,263,171,400
2022,El Oro,Huaquillas,Total Huaquillas,De 55-59,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31304,2022_eloro_huaquillas_totalhuaquillas_de5559,2026-07-09,420,4,18,74,33,38,440,112,188,133,290
2022,El Oro,Huaquillas,Total Huaquillas,De 60-64,914,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31305,2022_eloro_huaquillas_totalhuaquillas_de6064,2026-07-09,1,3,51,19,13,282,63,136,81,208,57
2022,El Oro,Huaquillas,Total Huaquillas,De 65-69,602,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31306,2022_eloro_huaquillas_totalhuaquillas_de6569,2026-07-09,0,5,22,13,15,201,48,82,41,122,53
2022,El Oro,Huaquillas,Total Huaquillas,De 70-74,271,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31307,2022_eloro_huaquillas_totalhuaquillas_de7074,2026-07-09,0,1,5,7,6,105,24,30,15,59,19
2022,El Oro,Balsas,Hombres,De 55-59,146,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31177,2022_eloro_balsas_hombres_de5559,2026-07-09,0,1,8,1,3,14,47,20,23,23,6
2022,El Oro,Balsas,Hombres,De 60-64,114,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31178,2022_eloro_balsas_hombres_de6064,2026-07-09,0,2,5,2,1,10,37,12,12,24,9
2022,El Oro,Balsas,Hombres,De 65-69,70,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31179,2022_eloro_balsas_hombres_de6569,2026-07-09,0,2,1,1,0,7,33,4,4,8,10
2022,El Oro,Balsas,Hombres,De 70-74,40,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31180,2022_eloro_balsas_hombres_de7074,2026-07-09,0,1,0,0,1,3,16,1,1,4,13
2022,El Oro,Balsas,Hombres,De 75-79,29,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31181,2022_eloro_balsas_hombres_de7579,2026-07-09,0,0,1,0,0,2,12,0,1,2,11
2022,Chimborazo,Penipe,Mujeres,De 40-44,119,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30917,2022_chimborazo_penipe_mujeres_de4044,2026-07-09,0,2,8,3,3,19,34,3,2,25,20
2022,Chimborazo,Penipe,Mujeres,De 45-49,129,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30918,2022_chimborazo_penipe_mujeres_de4549,2026-07-09,0,1,9,2,3,17,37,5,1,18,36
2022,Chimborazo,Penipe,Mujeres,De 50-54,98,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30919,2022_chimborazo_penipe_mujeres_de5054,2026-07-09,0,3,8,6,1,13,20,5,0,15,27
2022,Chimborazo,Penipe,Mujeres,De 55-59,97,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30920,2022_chimborazo_penipe_mujeres_de5559,2026-07-09,0,2,3,5,0,9,18,0,0,9,51
2022,Chimborazo,Penipe,Mujeres,De 60-64,80,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30921,2022_chimborazo_penipe_mujeres_de6064,2026-07-09,0,0,1,0,0,8,13,2,0,8,48
2022,El Oro,Machala,Hombres,85 o mï¿½s,116,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31039,2022_eloro_machala_hombres_85oms,2026-07-09,0,3,2,1,0,15,11,8,7,29,40
2022,El Oro,Machala,Mujeres,Total Mujeres,49,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31040,2022_eloro_machala_mujeres_totalmujeres,2026-07-09,124,30,929,8,272,3,920,3,114,15,154
2022,El Oro,Machala,Mujeres,De 15-19,877,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31041,2022_eloro_machala_mujeres_de1519,2026-07-09,0,2,11,32,48,406,11,28,6,188,145
2022,El Oro,Atahualpa,Mujeres,De 35-39,82,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31141,2022_eloro_atahualpa_mujeres_de3539,2026-07-09,0,4,14,5,4,17,2,0,0,3,33
2022,El Oro,Atahualpa,Mujeres,De 40-44,76,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31142,2022_eloro_atahualpa_mujeres_de4044,2026-07-09,0,3,10,5,1,12,0,4,0,7,34
2022,El Oro,Machala,Mujeres,De 65-69,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31051,2022_eloro_machala_mujeres_de6569,2026-07-09,310,0,23,92,81,47,431,32,91,9,241
2022,El Oro,Machala,Mujeres,De 70-74,541,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31052,2022_eloro_machala_mujeres_de7074,2026-07-09,0,12,20,26,4,219,5,19,5,106,125
2022,El Oro,Balsas,Hombres,De 80-84,19,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31182,2022_eloro_balsas_hombres_de8084,2026-07-09,0,0,0,0,0,1,7,3,1,0,7
2022,El Oro,Balsas,Hombres,85 o mï¿½s,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31183,2022_eloro_balsas_hombres_85oms,2026-07-09,0,0,0,0,0,0,2,0,0,1,4
2022,El Oro,Balsas,Mujeres,Total Mujeres,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31184,2022_eloro_balsas_mujeres_totalmujeres,2026-07-09,26,0,20,132,35,102,357,74,54,3,143
2022,El Oro,Balsas,Mujeres,De 15-19,14,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31185,2022_eloro_balsas_mujeres_de1519,2026-07-09,0,0,0,0,2,7,0,1,0,3,1
2022,El Oro,Balsas,Mujeres,De 20-24,79,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31186,2022_eloro_balsas_mujeres_de2024,2026-07-09,0,1,3,2,13,45,1,0,0,11,3
2022,Chimborazo,Penipe,Mujeres,De 65-69,63,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30922,2022_chimborazo_penipe_mujeres_de6569,2026-07-09,0,0,1,0,1,11,8,3,0,6,33
2022,Chimborazo,Penipe,Mujeres,De 70-74,34,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30923,2022_chimborazo_penipe_mujeres_de7074,2026-07-09,0,0,0,0,0,3,7,0,0,2,22
2022,Chimborazo,Penipe,Mujeres,De 75-79,29,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30924,2022_chimborazo_penipe_mujeres_de7579,2026-07-09,0,0,0,0,1,4,3,0,0,2,19
2022,El Oro,Balsas,Mujeres,De 75-79,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31197,2022_eloro_balsas_mujeres_de7579,2026-07-09,0,0,0,0,0,2,1,0,0,1,4
2022,El Oro,Balsas,Mujeres,De 80-84,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31198,2022_eloro_balsas_mujeres_de8084,2026-07-09,0,0,0,0,0,2,0,0,0,0,1
2022,El Oro,Atahualpa,Mujeres,De 45-49,84,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31143,2022_eloro_atahualpa_mujeres_de4549,2026-07-09,0,0,10,1,9,12,2,0,1,11,38
2022,El Oro,Atahualpa,Mujeres,De 50-54,85,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31144,2022_eloro_atahualpa_mujeres_de5054,2026-07-09,0,1,7,3,1,9,1,1,1,8,53
2022,El Oro,Atahualpa,Mujeres,De 55-59,80,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31145,2022_eloro_atahualpa_mujeres_de5559,2026-07-09,0,3,15,2,6,6,0,2,2,4,40
2022,El Oro,Atahualpa,Mujeres,De 60-64,60,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31146,2022_eloro_atahualpa_mujeres_de6064,2026-07-09,0,1,0,0,1,6,0,0,0,2,50
2022,El Oro,Atahualpa,Mujeres,De 65-69,39,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31147,2022_eloro_atahualpa_mujeres_de6569,2026-07-09,0,1,1,0,0,4,0,0,0,1,32
2022,El Oro,Huaquillas,Hombres,85 o mï¿½s,13,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31326,2022_eloro_huaquillas_hombres_85oms,2026-07-09,0,0,0,0,0,8,0,1,1,1,2
2022,El Oro,Huaquillas,Mujeres,Total Mujeres,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31327,2022_eloro_huaquillas_mujeres_totalmujeres,2026-07-09,412,2,68,783,319,364,3,644,117,572,82
2022,El Oro,Huaquillas,Mujeres,De 15-19,208,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31328,2022_eloro_huaquillas_mujeres_de1519,2026-07-09,0,0,2,5,5,105,1,20,2,51,17
2022,El Oro,Huaquillas,Mujeres,De 20-24,948,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31329,2022_eloro_huaquillas_mujeres_de2024,2026-07-09,0,1,40,34,46,454,11,69,8,212,73
2022,El Oro,Huaquillas,Mujeres,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31330,2022_eloro_huaquillas_mujeres_de2529,2026-07-09,152,0,5,127,65,86,515,9,62,10,204
2022,El Oro,Balsas,Mujeres,85 o mï¿½s,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31199,2022_eloro_balsas_mujeres_85oms,2026-07-09,0,0,0,0,0,0,0,0,0,0,3
2022,El Oro,Chilla,Total Chilla,Total Chilla,669,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31200,2022_eloro_chilla_totalchilla_totalchilla,2026-07-09,4,12,53,20,16,65,114,61,21,179,124
2022,El Oro,Chilla,Total Chilla,De 15-19,25,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31201,2022_eloro_chilla_totalchilla_de1519,2026-07-09,0,0,0,0,0,6,1,4,0,12,2
2022,El Oro,Chilla,Total Chilla,De 20-24,68,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31202,2022_eloro_chilla_totalchilla_de2024,2026-07-09,0,1,1,0,1,9,10,13,2,24,7
2022,El Oro,Chilla,Total Chilla,De 25-29,62,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31203,2022_eloro_chilla_totalchilla_de2529,2026-07-09,1,1,5,2,3,7,7,8,2,21,5
2022,El Oro,Atahualpa,Mujeres,De 70-74,37,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31148,2022_eloro_atahualpa_mujeres_de7074,2026-07-09,0,0,0,0,0,1,0,2,0,1,33
2022,El Oro,Atahualpa,Mujeres,De 75-79,22,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31149,2022_eloro_atahualpa_mujeres_de7579,2026-07-09,0,0,0,0,0,0,1,0,0,1,20
2022,El Oro,Atahualpa,Mujeres,De 80-84,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31150,2022_eloro_atahualpa_mujeres_de8084,2026-07-09,0,0,0,0,0,0,0,0,0,0,8
2022,El Oro,Atahualpa,Mujeres,85 o mï¿½s,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31151,2022_eloro_atahualpa_mujeres_85oms,2026-07-09,0,0,0,0,0,0,0,0,0,0,5
2022,El Oro,Balsas,Total Balsas,Total Balsas,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31152,2022_eloro_balsas_totalbalsas_totalbalsas,2026-07-09,98,1,48,216,72,139,612,591,357,318,547
2022,El Oro,Huaquillas,Mujeres,De 30-34,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31331,2022_eloro_huaquillas_mujeres_de3034,2026-07-09,220,1,18,176,77,85,437,18,51,9,276
2022,El Oro,Huaquillas,Mujeres,De 35-39,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31332,2022_eloro_huaquillas_mujeres_de3539,2026-07-09,97,0,10,145,47,51,406,18,77,14,252
2022,El Oro,Huaquillas,Mujeres,De 40-44,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31333,2022_eloro_huaquillas_mujeres_de4044,2026-07-09,56,0,8,113,22,29,478,17,75,11,243
2022,El Oro,Huaquillas,Mujeres,De 45-49,927,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31334,2022_eloro_huaquillas_mujeres_de4549,2026-07-09,0,3,66,28,33,415,13,77,7,225,60
2022,El Oro,Arenillas,Total Arenillas,De 75-79,104,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31069,2022_eloro_arenillas_totalarenillas_de7579,2026-07-09,0,0,0,1,0,9,46,4,2,19,23
2022,El Oro,Chilla,Total Chilla,De 30-34,62,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31204,2022_eloro_chilla_totalchilla_de3034,2026-07-09,1,1,11,4,0,4,12,5,5,14,5
2022,El Oro,Chilla,Total Chilla,De 35-39,68,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31205,2022_eloro_chilla_totalchilla_de3539,2026-07-09,0,2,8,0,0,7,11,11,1,22,6
2022,El Oro,Balsas,Total Balsas,De 15-19,82,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31153,2022_eloro_balsas_totalbalsas_de1519,2026-07-09,0,0,0,0,2,20,8,7,4,37,4
2022,El Oro,Balsas,Total Balsas,De 20-24,289,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31154,2022_eloro_balsas_totalbalsas_de2024,2026-07-09,0,1,5,5,18,78,41,28,26,82,5
2022,El Oro,Balsas,Total Balsas,De 25-29,376,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31155,2022_eloro_balsas_totalbalsas_de2529,2026-07-09,0,2,35,16,28,81,43,49,34,79,9
2022,El Oro,Balsas,Total Balsas,De 30-34,409,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31156,2022_eloro_balsas_totalbalsas_de3034,2026-07-09,1,11,39,12,26,90,52,55,53,62,8
2022,El Oro,Balsas,Total Balsas,De 35-39,375,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31157,2022_eloro_balsas_totalbalsas_de3539,2026-07-09,0,5,30,12,14,69,73,45,50,63,14
2022,El Oro,Machala,Mujeres,De 75-79,259,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31053,2022_eloro_machala_mujeres_de7579,2026-07-09,0,2,10,13,2,88,2,24,1,35,82
2022,El Oro,Machala,Mujeres,De 80-84,115,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31054,2022_eloro_machala_mujeres_de8084,2026-07-09,0,2,1,7,3,36,0,3,1,15,47
2022,El Oro,Machala,Mujeres,85 o mï¿½s,82,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31055,2022_eloro_machala_mujeres_85oms,2026-07-09,0,1,8,1,0,11,5,2,0,10,44
2022,El Oro,Arenillas,Total Arenillas,De 80-84,40,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31070,2022_eloro_arenillas_totalarenillas_de8084,2026-07-09,0,0,1,1,0,5,14,2,1,4,12
2022,El Oro,Arenillas,Total Arenillas,85 o mï¿½s,20,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31071,2022_eloro_arenillas_totalarenillas_85oms,2026-07-09,0,0,0,0,2,2,3,0,0,2,11
2022,El Oro,Arenillas,Hombres,Total Hombres,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31072,2022_eloro_arenillas_hombres_totalhombres,2026-07-09,718,151,60,391,157,119,1,51,2,92,805
2022,El Oro,Arenillas,Hombres,De 15-19,247,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31073,2022_eloro_arenillas_hombres_de1519,2026-07-09,0,0,0,3,3,30,30,26,5,140,10
2022,El Oro,Arenillas,Hombres,De 20-24,775,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31074,2022_eloro_arenillas_hombres_de2024,2026-07-09,13,0,15,13,11,118,184,80,43,283,15
2022,El Oro,Balsas,Total Balsas,De 40-44,393,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31158,2022_eloro_balsas_totalbalsas_de4044,2026-07-09,0,9,39,9,23,74,67,56,49,55,12
2022,El Oro,El Guabo,Mujeres,De 65-69,168,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31290,2022_eloro_elguabo_mujeres_de6569,2026-07-09,0,1,7,4,4,48,18,8,3,38,37
2022,El Oro,El Guabo,Mujeres,De 70-74,82,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31291,2022_eloro_elguabo_mujeres_de7074,2026-07-09,0,1,0,3,2,27,7,2,0,20,20
2022,El Oro,El Guabo,Mujeres,De 75-79,30,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31292,2022_eloro_elguabo_mujeres_de7579,2026-07-09,0,0,1,1,0,7,0,0,2,5,14
2022,El Oro,Arenillas,Total Arenillas,Total Arenillas,11,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31056,2022_eloro_arenillas_totalarenillas_totalarenillas,2026-07-09,898,154,108,1,159,323,308,2,451,2,419
2022,El Oro,Arenillas,Total Arenillas,De 15-19,334,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31057,2022_eloro_arenillas_totalarenillas_de1519,2026-07-09,0,0,1,5,4,75,34,29,6,165,15
2022,El Oro,Arenillas,Total Arenillas,De 20-24,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31058,2022_eloro_arenillas_totalarenillas_de2024,2026-07-09,115,13,1,36,30,33,276,201,100,43,360
2022,El Oro,Arenillas,Total Arenillas,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,31059,2022_eloro_arenillas_totalarenillas_de2529,2026-07-09,472,17,11,134,72,55,378,203,97,100,354
2022,Chimborazo,Penipe,Total Penipe,De 60-64,193,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30889,2022_chimborazo_penipe_totalpenipe_de6064,2026-07-09,0,1,3,1,3,10,59,10,10,18,78
2022,Chimborazo,Alausï¿½,Mujeres,De 75-79,66,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30589,2022_chimborazo_alaus_mujeres_de7579,2026-07-09,0,0,0,1,0,13,7,0,0,3,42
2022,Chimborazo,Alausï¿½,Mujeres,De 80-84,38,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30590,2022_chimborazo_alaus_mujeres_de8084,2026-07-09,0,0,1,0,0,5,3,1,0,3,25
2022,Chimborazo,Alausï¿½,Mujeres,85 o mï¿½s,27,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30591,2022_chimborazo_alaus_mujeres_85oms,2026-07-09,0,0,0,1,0,6,1,0,0,2,17
2022,Cotopaxi,Pangua,Total Pangua,De 55-59,715,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30232,2022_cotopaxi_pangua_totalpangua_de5559,2026-07-09,0,3,34,7,10,53,379,40,26,101,62
2022,Cotopaxi,Salcedo,Mujeres,De 60-64,633,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30361,2022_cotopaxi_salcedo_mujeres_de6064,2026-07-09,0,8,21,7,4,107,191,20,6,93,176
2022,Cotopaxi,Salcedo,Mujeres,De 65-69,383,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30362,2022_cotopaxi_salcedo_mujeres_de6569,2026-07-09,0,0,8,5,0,68,121,11,1,44,125
2022,Cotopaxi,Salcedo,Mujeres,De 70-74,201,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30363,2022_cotopaxi_salcedo_mujeres_de7074,2026-07-09,0,1,2,1,2,41,62,5,0,24,63
2022,Cotopaxi,Salcedo,Mujeres,De 75-79,100,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30364,2022_cotopaxi_salcedo_mujeres_de7579,2026-07-09,0,0,1,0,1,15,36,3,0,16,28
2022,Cotopaxi,Salcedo,Mujeres,De 80-84,41,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30365,2022_cotopaxi_salcedo_mujeres_de8084,2026-07-09,0,0,0,0,0,9,8,0,0,2,22
2022,Cotopaxi,La Manï¿½,Mujeres,De 50-54,554,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30215,2022_cotopaxi_laman_mujeres_de5054,2026-07-09,0,3,65,12,20,156,89,21,5,141,42
2022,Cotopaxi,La Manï¿½,Mujeres,De 55-59,424,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30216,2022_cotopaxi_laman_mujeres_de5559,2026-07-09,0,4,34,12,6,122,81,15,5,82,63
2022,Cotopaxi,La Manï¿½,Mujeres,De 60-64,238,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30217,2022_cotopaxi_laman_mujeres_de6064,2026-07-09,0,3,12,5,1,64,36,13,2,50,52
2022,Cotopaxi,La Manï¿½,Mujeres,De 65-69,135,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30218,2022_cotopaxi_laman_mujeres_de6569,2026-07-09,0,0,3,2,0,36,16,4,3,28,43
2022,Cotopaxi,La Manï¿½,Mujeres,De 70-74,80,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30219,2022_cotopaxi_laman_mujeres_de7074,2026-07-09,0,2,0,1,1,10,10,0,2,17,37
2022,Cotopaxi,Salcedo,Mujeres,85 o mï¿½s,17,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30366,2022_cotopaxi_salcedo_mujeres_85oms,2026-07-09,0,0,1,0,0,1,4,1,0,2,8
2022,Chimborazo,Guamote,Total Guamote,De 60-64,706,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30745,2022_chimborazo_guamote_totalguamote_de6064,2026-07-09,0,3,5,10,3,27,449,22,9,54,124
2022,Chimborazo,Guamote,Total Guamote,De 65-69,635,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30746,2022_chimborazo_guamote_totalguamote_de6569,2026-07-09,0,1,2,2,3,22,415,12,2,47,129
2022,Chimborazo,Guamote,Total Guamote,De 70-74,398,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30747,2022_chimborazo_guamote_totalguamote_de7074,2026-07-09,0,0,2,0,0,11,259,3,2,20,101
2022,Chimborazo,Guamote,Total Guamote,De 75-79,238,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,30748,2022_chimborazo_guamote_totalguamote_de7579,2026-07-09,0,0,2,1,0,5,132,1,2,7,88
